Order ID,Order Date,Ship Date,Customer Id,Product id,Actual price,Discounted price,Sold price,Quantity,Bill Amount,
CA-2013-138478,2013-10-22,2013-10-27,1dc7fCAba09C885,B0926V9CTV,599,89,510,3.00,1530.00,
CA-2013-138478,2013-10-22,2013-10-27,8F8a207fcE83c41,B07WGPKMP5,"20,999","15,499",5500,6.00,33000.00,
CA-2013-138478,2013-10-22,2013-10-27,63AfBfFC1Ea62b2,B0BBFJ9M3X,"15,999","13,999",2000,3.00,6000.00,
CA-2014-150469,2014-01-27,2014-01-31,750Aae9D0Dbd0CB,B09PLFJ7ZW,"4,999","1,999",3000,8.00,24000.00,
CA-2011-125150,2011-05-16,2011-05-23,beeF22589d6bb3A,B0B53NXFFR,"5,999","1,399",4600,5.00,23000.00,
CA-2012-137302,2012-04-26,2012-05-01,DdCef3ECCb3Bb8A,B07GNC2592,999,599,400,3.00,1200.00,
CA-2012-137302,2012-04-26,2012-05-01,D85f43ccaF0fD9c,B09TP5KBN7,"1,099",199,900,3.00,2700.00,
CA-2012-137302,2012-04-26,2012-05-01,01d0aDf82FDc55e,B0949SBKMP,"6,990","1,799",5191,3.00,15573.00,
CA-2012-137302,2012-04-26,2012-05-01,DFDdBD7d98D759e,B09V175NP7,"6,990","1,499",5491,3.00,16473.00,
CA-2012-106257,2012-04-13,2012-04-17,9c2EECf9FBfBfd2,B07WHSJXLF,"29,990","20,999",8991,2.00,17982.00,
CA-2012-106257,2012-04-13,2012-04-17,afDB6eda83bcb9d,B0BD3T6Z1D,"13,499","12,999",500,2.00,1000.00,
CA-2012-149083,2012-09-25,2012-09-30,52D8eb0CF2594Cd,B09LHYZ3GJ,"20,999","16,999",4000,4.00,16000.00,
CA-2012-149083,2012-09-25,2012-09-30,2bCf034798Ea169,B07WFPMGQQ,"27,990","19,999",7991,2.00,15982.00,
CA-2012-149083,2012-09-25,2012-09-30,880c9DAb9aEff43,B09QS9X9L8,"18,999","12,999",6000,2.00,12000.00,
CA-2012-144890,2012-12-25,2012-12-29,dDbaaAe0b9FaFfd,B0B6BLTGTT,"5,999","2,999",3000,2.00,6000.00,
CA-2012-142993,2012-10-12,2012-10-17,fEe4dEAAdbFf32d,B077Z65HSD,999,299,700,2.00,1400.00,
CA-2012-142993,2012-10-12,2012-10-17,09AD0A5C12bC9Bf,B09W5XR9RT,"1,999",970,1029,2.00,2058.00,
CA-2012-143364,2012-07-14,2012-07-19,7808aDd6df0cFE1,B084DTMYWK,999,329,670,3.00,2010.00,
CA-2012-143364,2012-07-14,2012-07-19,9F02A428C922af8,B0B53QLB9H,"5,999","1,299",4700,4.00,18800.00,
CA-2012-143364,2012-07-14,2012-07-19,EfDb96CC2abA50A,B0BDYW3RN3,"3,500","1,989",1511,2.00,3022.00,
CA-2012-143364,2012-07-14,2012-07-19,7ef1e4fAFCBc2B9,B0B3RS9DNF,"9,999","1,999",8000,6.00,48000.00,
CA-2011-100972,2011-11-19,2011-11-24,4EBfE088fbCe23C,B09QS9X16F,"18,999","12,999",6000,3.00,18000.00,
CA-2013-136994,2013-05-28,2013-06-03,5EAB48FAAf0146f,B08HV25BBQ,"4,999","1,499",3500,2.00,7000.00,
CA-2013-101672,2013-10-04,2013-10-08,03Eac2D4aF15924,B09LJ116B5,"20,999","16,999",4000,2.00,8000.00,
CA-2013-101672,2013-10-04,2013-10-08,D1bbf4E3aF25A5d,B0BMVWKZ8G,"8,499","1,999",6500,4.00,26000.00,
CA-2013-101672,2013-10-04,2013-10-08,FD5b24DDaf5f456,B0BD92GDQH,"6,999","4,999",2000,2.00,4000.00,
CA-2013-101672,2013-10-04,2013-10-08,4Ba9BDFDa4dF0E0,B08Y1SJVV5,666.66,99,567.66,2.00,1135.32,
CA-2014-168403,2014-09-10,2014-09-16,EF34d56476FCAf8,B0B5GF6DQD,"5,999","2,499",3500,6.00,21000.00,
CA-2014-168403,2014-09-10,2014-09-16,Dbb482f69FB6F0D,B09JS94MBV,"1,630","1,399",231,1.00,231.00,
CA-2014-118017,2014-12-04,2014-12-07,ebAeCf0c4c83cbf,B09YV463SW,"9,999","1,499",8500,6.00,51000.00,
CA-2014-118017,2014-12-04,2014-12-07,985DC871ADFaC10,B07XLCFSSN,"1,900",899,1001,6.00,6006.00,
CA-2014-118017,2014-12-04,2014-12-07,DEBe2627fFf8D05,B09NL4DCXK,599,249,350,8.00,2800.00,
CA-2014-118017,2014-12-04,2014-12-07,0027bD1919b8266,B0B8CHJLWJ,"1,199",299,900,2.00,1800.00,
CA-2014-118017,2014-12-04,2014-12-07,73544cfD85a37a8,B0B8ZWNR5T,499,79,420,7.00,2940.00,
CA-2014-118017,2014-12-04,2014-12-07,9ecedD8b3e4EFD3,B0BBFJLP21,"15,999","13,999",2000,3.00,6000.00,
CA-2014-118017,2014-12-04,2014-12-07,e9A5A0fa9BDE8f5,B01F262EUU,999,949,50,5.00,250.00,
CA-2014-118017,2014-12-04,2014-12-07,da33dd230Ffd7c5,B09VZBGL1N,499,99,400,1.00,400.00,
CA-2013-113117,2013-08-17,2013-08-23,fE3dcedce0bb637,B0BNVBJW2S,"7,990","2,499",5491,5.00,27455.00,
CA-2013-112585,2013-07-31,2013-08-03,B5A3EeE462dEF1D,B0B2DJ5RVQ,"1,999",689,1310,2.00,2620.00,
CA-2013-149762,2013-12-04,2013-12-08,5ABea84Dc8AF5E7,B096TWZRJC,"1,899",499,1400,3.00,4200.00,
CA-2013-149762,2013-12-04,2013-12-08,EDeEdC52ab405e0,B09GP6FBZT,999,299,700,8.00,5600.00,
CA-2013-149762,2013-12-04,2013-12-08,ebaEb0F387eaFf7,B0B3DV7S9B,499,209,290,3.00,870.00,
CA-2013-149762,2013-12-04,2013-12-08,Af8ceBaEC0a8e23,B09MKP344P,"12,999","8,499",4500,2.00,9000.00,
CA-2012-152513,2012-07-04,2012-07-08,b2DDFd5Fb7aBAb3,B08JW1GVS7,"3,999","2,179",1820,2.00,3640.00,
US-2013-168095,2013-07-16,2013-07-21,7fEBC86Aa997AFb,B09LHZSMRR,"20,999","16,999",4000,3.00,12000.00,
US-2013-168095,2013-07-16,2013-07-21,BBA220FBFC502E3,B0B5V47VK4,"49,999","44,999",5000,5.00,25000.00,
CA-2014-166093,2014-08-18,2014-08-25,B2a7DA0bF0277c5,B08H21B6V7,"2,999","2,599",400,2.00,800.00,
CA-2014-166093,2014-08-18,2014-08-25,5bCd496f2e35BC4,B09BNXQ6BR,"6,499","2,799",3700,3.00,11100.00,
CA-2014-166093,2014-08-18,2014-08-25,3b8caCA4CEC452b,B01FSYQ2A4,"2,990","1,399",1591,2.00,3182.00,
CA-2014-166093,2014-08-18,2014-08-25,6d039b1FFFD8DBC,B08L5FM4JC,"2,400",649,1751,3.00,5253.00,
CA-2014-166093,2014-08-18,2014-08-25,9baE25d8EDa3545,B0B54Y2SNX,"3,990",799,3191,9.00,28719.00,
CA-2014-166093,2014-08-18,2014-08-25,91BF0CFDB810fBb,B08BQ947H3,149,149,0,3.00,0.00,
CA-2014-166093,2014-08-18,2014-08-25,7F23F7acC9700EC,B082T6V3DT,"2,100",799,1301,8.00,10408.00,
CA-2013-146325,2013-12-15,2013-12-18,F448FeACfB4f68c,B0B7DHSKS7,"5,299","3,799",1500,2.00,3000.00,
CA-2013-146325,2013-12-15,2013-12-18,cBDFAeDDFFECfF5,B09SJ1FTYV,"1,899",199,1700,10.00,17000.00,
CA-2014-131807,2014-10-06,2014-10-11,b8EBb43f57C8C1F,B09XJ5LD6L,"32,999","23,999",9000,4.00,36000.00,
CA-2014-131807,2014-10-06,2014-10-11,4A2D6cCff4aCCb6,B07WHS7MZ1,"39,990","29,990",10000,5.00,50000.00,
CA-2014-131807,2014-10-06,2014-10-11,2C7CBa68e6c1595,B0BBVKRP7B,"1,999",281,1718,4.00,6872.00,
CA-2014-131807,2014-10-06,2014-10-11,78Ca3130dbcEDed,B09NY7W8YD,"11,999","7,998",4001,5.00,20005.00,
CA-2014-131807,2014-10-06,2014-10-11,5CA603AD0dFF154,B0BMM7R92G,999,249,750,3.00,2250.00,
CA-2014-131807,2014-10-06,2014-10-11,05bebae0A009F86,B08M66K48D,599,299,300,1.00,300.00,
CA-2012-138219,2012-03-23,2012-03-30,90bD72efe90B2De,B09RFB2SJQ,"1,899",499,1400,4.00,5600.00,
CA-2013-157707,2013-10-11,2013-10-13,a1826431dD7449D,B0B82YGCF6,"3,499",899,2600,3.00,7800.00,
CA-2013-157707,2013-10-11,2013-10-13,d6c13Ff7F821c6E,B08HF4W2CT,"3,499","1,599",1900,1.00,1900.00,
CA-2013-157707,2013-10-11,2013-10-13,b9EdbF852aE4Faa,B08BCKN299,999,120,879,1.00,879.00,
CA-2012-113040,2012-08-27,2012-08-31,e8fC8CC2f02B9aC,B0B2X35B1K,"6,999","3,999",3000,1.00,3000.00,
CA-2013-151498,2013-04-22,2013-04-25,cE19c4B101cD7bF,B09QS9CWLV,"18,999","12,999",6000,5.00,30000.00,
US-2012-165743,2012-11-20,2012-11-23,1b20b05Cb0a1d2B,B0B1NX6JTN,"2,599","1,599",1000,3.00,3000.00,
US-2012-165743,2012-11-20,2012-11-23,35A70afdCF0bFe1,B078G6ZF5Z,"1,199",699,500,6.00,3000.00,
US-2012-165743,2012-11-20,2012-11-23,BEdE88bA1E0Eb0F,B0BBW521YC,999,99,900,6.00,5400.00,
US-2014-105998,2014-11-04,2014-11-06,A8E1b6DCA9BABac,B09HSKYMB3,"9,999","7,915",2084,5.00,10420.00,
US-2014-105998,2014-11-04,2014-11-06,A35AddFB6807Fde,B09YV42QHZ,"7,999","1,499",6500,12.00,78000.00,
US-2011-148194,2011-05-04,2011-05-07,A11c0C6C8c7dBcd,B09BF8JBWX,"1,249","1,055",194,7.00,1358.00,
US-2011-148194,2011-05-04,2011-05-07,AeF4fdf6fF512af,B0B5YBGCKD,599,150,449,4.00,1796.00,
CA-2012-110870,2012-12-12,2012-12-15,Cf9B3D328defe43,B01GGKYKQM,700,219,481,6.00,2886.00,
CA-2012-110870,2012-12-12,2012-12-15,4fA6D5bE3D5cD36,B09MY4W73Q,"1,799",474,1325,7.00,9275.00,
CA-2013-139808,2013-10-08,2013-10-12,72f2A068476dab3,B08R69VDHT,499,115,384,12.00,4608.00,
US-2012-136427,2012-06-20,2012-06-23,D36ceaDAD6dEea7,B09T37CKQ5,599,239,360,7.00,2520.00,
CA-2014-114804,2014-10-18,2014-10-20,07ece4C452bBB0d,B09GFPN6TP,"9,499","7,499",2000,1.00,2000.00,
CA-2014-109393,2014-07-01,2014-07-03,eBBB27E8e5CfcBb,B0B298D54H,999,265,734,3.00,2202.00,
CA-2014-121489,2014-08-22,2014-08-26,e85E1fCFBC12B89,B08VB57558,"74,999","37,990",37009,6.00,222054.00,
CA-2014-121489,2014-08-22,2014-08-26,F71d5C3bcDcddEc,B09CMP1SC8,499,199,300,6.00,1800.00,
CA-2014-121489,2014-08-22,2014-08-26,3B80E1ba7c9AA9D,B09YLXYP7Y,399,179,220,2.00,440.00,
CA-2014-165008,2014-09-16,2014-09-18,e19aB3CA335EdCa,B0B9BXKBC7,"3,999","1,799",2200,9.00,19800.00,
CA-2012-121188,2012-08-28,2012-09-04,CAE849F59bd4a4c,B09NY6TRXG,"11,999","8,499",3500,5.00,17500.00,
CA-2012-121188,2012-08-28,2012-09-04,2D374DAfb707CE5,B09NVPJ3P4,"3,999","1,999",2000,2.00,4000.00,
CA-2012-121188,2012-08-28,2012-09-04,d9Cb75Fd1C0Cc4f,B0B3NDPCS9,"17,999","3,999",14000,9.00,126000.00,
CA-2012-121188,2012-08-28,2012-09-04,2EF6Fb53BAbcA2C,B09VGKFM7Y,499,219,280,5.00,1400.00,
CA-2012-121188,2012-08-28,2012-09-04,d3FDd664b1BAE7a,B07QCWY5XV,"1,399",599,800,3.00,2400.00,
CA-2012-121188,2012-08-28,2012-09-04,3c832cA4EfF0aC6,B098QXR9X2,"2,999","2,499",500,2.00,1000.00,
US-2012-160563,2012-10-20,2012-10-24,dbE4feB6DC8C8de,B07H1S7XW8,499,89,410,3.00,1230.00,
US-2012-160563,2012-10-20,2012-10-24,5961bBfeb5fb625,B0BNXFDTZ2,"11,999","2,999",9000,6.00,54000.00,
CA-2012-150714,2012-10-26,2012-11-01,BBd5BD40bfCF7B6,B088ZFJY82,"1,499",314,1185,6.00,7110.00,
CA-2012-150714,2012-10-26,2012-11-01,42eBBea2a40a4d2,B0B4F4QZ1H,"19,499","13,999",5500,3.00,16500.00,
CA-2012-150714,2012-10-26,2012-11-01,Be59F3011167f9e,B09BCNQ9R2,499,139,360,5.00,1800.00,
CA-2012-150714,2012-10-26,2012-11-01,2EfEE3a93E03cec,B0B9BD2YL4,"6,999","2,599",4400,7.00,30800.00,
CA-2012-150714,2012-10-26,2012-11-01,F3b99584f33Be12,B071Z8M4KX,999,365,634,10.00,6340.00,
CA-2013-106621,2013-09-30,2013-10-02,aeAa16A083B0DeB,B09N3ZNHTY,"4,490","1,499",2991,4.00,11964.00,
CA-2012-107020,2012-07-10,2012-07-14,6c5f6f5f2E9BAB5,B0B3RRWSF6,"9,999","1,998",8001,2.00,16002.00,
CA-2011-101392,2011-12-07,2011-12-13,257e43Fe37EE83d,B0B5B6PQCT,"7,990","1,799",6191,7.00,43337.00,
CA-2012-127502,2012-12-10,2012-12-14,28c2eA0a1fEF5CF,B005FYNT3G,650,289,361,2.00,722.00,
CA-2014-133046,2014-07-28,2014-08-02,FCDBA7Bac3Ce01f,B01J0XWYKQ,895,599,296,3.00,888.00,
CA-2014-133046,2014-07-28,2014-08-02,c2Bd14ebFcCE39B,B09CTRPSJR,237,217,20,4.00,80.00,
CA-2014-133046,2014-07-28,2014-08-02,0a5dae2A45c7f80,B08JQN8DGZ,"2,990","1,299",1691,2.00,3382.00,
CA-2014-133046,2014-07-28,2014-08-02,166DBC2ed2Bb401,B0B72BSW7K,699,263,436,5.00,2180.00,
CA-2014-122798,2014-12-29,2015-01-02,2406FCF72298AbD,B0BDRVFDKP,"1,000",569,431,5.00,2155.00,
CA-2014-122798,2014-12-29,2015-01-02,f1c44d0DB4c3BCa,B0B5LVS732,"4,999","1,999",3000,1.00,3000.00,
CA-2013-169663,2013-03-11,2013-03-14,8D86a9B2dFb2ed9,B08TV2P1N8,"3,990","1,399",2591,3.00,7773.00,
CA-2013-169663,2013-03-11,2013-03-14,69d2E9FdbE382eC,B07XCM6T4N,"1,499",349,1150,3.00,3450.00,
CA-2012-149846,2012-05-22,2012-05-26,447fA5Eb7280F1B,B07T5DKR5D,399,149,250,2.00,500.00,
CA-2012-149846,2012-05-22,2012-05-26,f8fdd6eb0aBEA56,B01DEWVZ2C,999,599,400,7.00,2800.00,
CA-2012-149846,2012-05-22,2012-05-26,E72Cea67A4dD02d,B07PR1CL3S,"3,990","1,220",2770,7.00,19390.00,
CA-2012-149846,2012-05-22,2012-05-26,a70D52BEA11F6ff,B09V12K8NT,"6,990","1,499",5491,6.00,32946.00,
CA-2014-101014,2014-08-30,2014-09-05,3FDa7a8e8f3d3aA,B07JQKQ91F,999,499,500,3.00,1500.00,
US-2014-113201,2014-07-01,2014-07-06,01ccDdeBCfA0579,B08W56G1K9,999,99,900,5.00,4500.00,
CA-2013-116722,2013-11-12,2013-11-17,BC1966f94EcF61C,B07WG8PDCW,"1,299",349,950,2.00,1900.00,
CA-2013-116722,2013-11-12,2013-11-17,664c5ABFDc5c6DD,B01L8ZNWN2,"1,500",475,1025,3.00,3075.00,
CA-2013-116722,2013-11-12,2013-11-17,2400C1D15eddDF1,B009VCGPSY,649,269,380,11.00,4180.00,
US-2014-150070,2014-09-08,2014-09-13,F4A35f06EF4c308,B0B296NTFV,599,299,300,2.00,600.00,
CA-2011-127866,2011-07-20,2011-07-23,FF249F62339AFb5,B09NVPSCQT,"3,999","1,599",2400,2.00,4800.00,
CA-2011-127866,2011-07-20,2011-07-23,CA9EcBDCa54eC44,B09YV4RG4D,"7,999","1,499",6500,2.00,13000.00,
CA-2011-127866,2011-07-20,2011-07-23,90cd0eBFcFaDB3f,B07TCN5VR9,999,329,670,4.00,2680.00,
CA-2011-127866,2011-07-20,2011-07-23,570ca7afbCAB88B,B00ZYLMQH0,"1,799",549,1250,3.00,3750.00,
CA-2012-121776,2012-02-16,2012-02-21,dcfAfBdf61cEFBB,B09YV4MW2T,"9,999","2,199",7800,3.00,23400.00,
CA-2012-121776,2012-02-16,2012-02-21,0EEd0FAbc4fbBeB,B01HJI0FS2,650,299,351,7.00,2457.00,
CA-2013-100993,2013-02-05,2013-02-10,d7f67f3cC13506c,B076B8G5D8,"1,995",798,1197,3.00,3591.00,
CA-2013-100993,2013-02-05,2013-02-10,f8294aFE8dbD3D9,B07JW9H4J1,"1,099",399,700,3.00,2100.00,
CA-2013-100993,2013-02-05,2013-02-10,ffa51f5D9A3c1B6,B014SZO90Y,315,266,49,4.00,196.00,
CA-2013-100993,2013-02-05,2013-02-10,086BDaE40e5651f,B07KCMR8D6,50,50,0,4.00,0.00,
US-2013-131058,2013-12-28,2014-01-01,86d2884c8c2Eb1c,B00N1U9AJS,165,130,35,7.00,245.00,
CA-2014-140151,2014-03-24,2014-03-26,b556185278eeecC,B07KY3FNQP,"1,290",449,841,2.00,1682.00,
CA-2014-140151,2014-03-24,2014-03-26,08910FdBc7C7941,B0B3N7LR6K,"16,999","3,999",13000,3.00,39000.00,
CA-2014-140151,2014-03-24,2014-03-26,EDeE6FcBe021AbF,B07QZ3CZ48,"1,290",399,891,4.00,3564.00,
CA-2013-103464,2013-11-19,2013-11-23,09abFdC02d4BB96,B09T3H12GV,"2,498","1,399",1099,5.00,5495.00,
CA-2012-168207,2012-11-02,2012-11-06,8da8cCd2Ba6aEd8,B098NS6PVG,349,199,150,6.00,900.00,
CA-2012-168207,2012-11-02,2012-11-06,4EA04B80A5fc7fD,B096MSW6CT,999,199,800,7.00,5600.00,
CA-2012-168207,2012-11-02,2012-11-06,eDcd94cf7e236f6,B09ZQK9X8G,"5,999","2,998",3001,3.00,9003.00,
CA-2012-168207,2012-11-02,2012-11-06,7F5e80C56c0f00c,B08ZJDWTJ1,"4,999","4,098",901,3.00,2703.00,
CA-2013-144148,2013-08-01,2013-08-06,FA1B9ebb65af343,B08FTFXNNB,"1,999",499,1500,7.00,10500.00,
CA-2014-107174,2014-11-07,2014-11-14,1EE343ee8a7Eeee,B08YDFX7Y1,449,299,150,7.00,1050.00,
CA-2014-107174,2014-11-07,2014-11-14,F66318db2F50E7B,B08HDJ86NZ,699,329,370,2.00,740.00,
CA-2014-107174,2014-11-07,2014-11-14,76B1F80B625bDFB,B087FXHB6J,999,699,300,3.00,900.00,
CA-2011-114125,2011-07-09,2011-07-13,3BD7AD41d2EDAbb,B07N42JB4S,"3,990",799,3191,1.00,3191.00,
CA-2011-114125,2011-07-09,2011-07-13,aA77ECe6859A8De,B0B31BYXQQ,"5,499","1,399",4100,6.00,24600.00,
CA-2011-114125,2011-07-09,2011-07-13,E0afC96Db355d3d,B08CF3B7N1,399,154,245,4.00,980.00,
CA-2014-149699,2014-12-23,2014-12-25,d6EA2B6ea2642ff,B07SLMR1K6,"1,350",519,831,5.00,4155.00,
CA-2013-166429,2013-09-03,2013-09-09,dcCbdebbfedbf5E,B09MQSCJQ1,"7,990","2,299",5691,2.00,11382.00,
CA-2012-112767,2012-08-02,2012-08-06,bFc0e9D06DFDE10,B094YFFSMY,"1,999",399,1600,4.00,6400.00,
CA-2012-136700,2012-12-06,2012-12-11,1B7d0428FbA1aFF,B092X94QNQ,"3,990","1,499",2491,2.00,4982.00,
CA-2013-104633,2013-06-13,2013-06-17,E25D3b1D7f8a7A0,B0846D5CBP,"1,295","1,295",0,6.00,0.00,
CA-2013-104633,2013-06-13,2013-06-17,2C1bFC2C8EfeACf,B00KXULGJQ,"5,499","1,889",3610,2.00,7220.00,
CA-2011-158225,2011-09-22,2011-09-28,69Fc5Cc077bB27b,B08H9Z3XQW,"1,490",455,1035,5.00,5175.00,
CA-2011-158225,2011-09-22,2011-09-28,2C68c39f3B2e7E6,B08LPJZSSW,995,399,596,2.00,1192.00,
CA-2011-109897,2011-08-12,2011-08-16,C5DDd86f74EcCF4,B09MT84WV5,"3,999","1,059",2940,8.00,23520.00,
CA-2011-109897,2011-08-12,2011-08-16,dEEAAcaDC0E69e0,B08Y1TFSP6,"1,000",149,851,3.00,2553.00,
CA-2014-152310,2014-08-13,2014-08-20,1ea51ecDa5c22fe,B08CYPB15D,761,717,44,1.00,44.00,
CA-2014-152310,2014-08-13,2014-08-20,5CCd2fa0D2bFACf,B085HY1DGR,999,99,900,4.00,3600.00,
CA-2014-152310,2014-08-13,2014-08-20,DeB8cBA865935C8,B00MFPCY5C,299,39,260,8.00,2080.00,
CA-2014-152310,2014-08-13,2014-08-20,f0D30a989eDCEeB,B07JJFSG2B,"2,500",889,1611,3.00,4833.00,
CA-2014-152310,2014-08-13,2014-08-20,d07d21B018BE28E,B09NR6G588,"4,999","1,199",3800,5.00,19000.00,
CA-2014-152310,2014-08-13,2014-08-20,6860624e7df4EB0,B07JPX9CR7,"1,299",569,730,6.00,4380.00,
CA-2013-139549,2013-10-21,2013-10-26,BB0ec00797C1d29,B08D11DZ2W,"8,999","1,499",7500,4.00,30000.00,
US-2014-168802,2014-11-04,2014-11-08,d23Fad10DfBddF8,B07Q7561HD,180,149,31,4.00,124.00,
US-2011-103338,2011-03-11,2011-03-15,5528A944EebE3b8,B0819HZPXL,549,399,150,3.00,450.00,
US-2014-167318,2014-07-27,2014-08-02,c5cdDcc3dD79dB3,B00LXTFMRS,225,191,34,5.00,170.00,
US-2014-167318,2014-07-27,2014-08-02,3ADD1E7CC95f013,B0B9LDCX89,999,129,870,3.00,2610.00,
US-2011-120313,2011-10-31,2011-11-02,F4E9F931Fbc99CD,B0765B3TH7,599,199,400,2.00,800.00,
CA-2014-135419,2014-11-04,2014-11-10,f5166ff8847B7eB,B0B1F6GQPS,"4,499",999,3500,4.00,14000.00,
CA-2013-149335,2013-07-26,2013-07-26,94c55dcf3F95dbA,B07LG59NPV,"4,499",899,3600,9.00,32400.00,
CA-2014-135076,2014-04-14,2014-04-18,eCEEDF8c49bac82,B07RD611Z8,"2,499","1,799",700,6.00,4200.00,
CA-2014-141481,2014-06-12,2014-06-15,617BEdC1Fe048bD,B08WRWPM22,499,176.63,322.37,3.00,967.11,
CA-2011-110555,2011-04-11,2011-04-18,D4b6bD4dd767b8b,B00AXHBBXU,550,522,28,7.00,196.00,
CA-2011-110555,2011-04-11,2011-04-18,151c881FAd91AB2,B08MCD9JFY,"1,999",799,1200,2.00,2400.00,
CA-2011-110555,2011-04-11,2011-04-18,d6F79A53ae5610D,B083RCTXLL,"1,199",681,518,6.00,3108.00,
CA-2014-157273,2014-01-31,2014-02-03,B4f75e00EcEdC35,B08HLZ28QC,"3,490","1,199",2291,4.00,9164.00,
CA-2011-109918,2011-09-07,2011-09-12,B7b0b1600B58aAd,B07GVR9TG7,"4,999","2,499",2500,4.00,10000.00,
CA-2011-109918,2011-09-07,2011-09-12,b9abafDDe117A5a,B0856HY85J,"4,999","1,799",3200,2.00,6400.00,
CA-2011-109918,2011-09-07,2011-09-12,d84d17a0Ecd1fCb,B07CD2BN46,599,429,170,5.00,850.00,
CA-2013-118745,2013-06-12,2013-06-17,13B7bAEBB251dd0,B07PLHTTB4,499,100,399,3.00,1197.00,
CA-2013-163972,2013-10-18,2013-10-22,dce6Fc71a59aB3e,B077T3BG5L,399,329,70,2.00,140.00,
CA-2013-113726,2013-11-25,2013-12-02,f8E52B7f9ADc80d,B08DDRGWTJ,299,229,70,3.00,210.00,
CA-2013-152940,2013-11-11,2013-11-14,DE18C7FBFBAB6eC,B079Y6JZC8,299,139,160,1.00,160.00,
CA-2012-158701,2012-01-05,2012-01-10,0900C54e9Da06e8,B0856HNMR7,"2,499","1,199",1300,6.00,7800.00,
CA-2012-158701,2012-01-05,2012-01-10,395bC0f068bcbE3,B0B12K5BPM,"2,299","1,049",1250,6.00,7500.00,
CA-2013-134544,2013-03-18,2013-03-20,83d5b6bba5dC1FD,B08MTCKDYN,299,119,180,2.00,360.00,
CA-2014-137582,2014-09-05,2014-09-09,7BDAD5d04a7fabB,B08CF3D7QR,339,154,185,3.00,555.00,
CA-2014-153227,2014-12-05,2014-12-07,dEdbfF94CeE71f9,B00LVMTA2A,250,225,25,2.00,50.00,
CA-2012-133837,2012-04-13,2012-04-18,BbAD7654D22ebEF,B07TR5HSR9,"1,499",656,843,1.00,843.00,
CA-2013-154067,2013-02-01,2013-02-07,BbBAEa65fA91DE2,B0819ZZK5K,"2,800","1,109",1691,4.00,6764.00,
CA-2012-134082,2012-12-11,2012-12-17,EEf8d89988c36Fc,B096VF5YYF,"7,990","2,999",4991,4.00,19964.00,
CA-2014-118199,2014-05-10,2014-05-12,af70bc9D99DE9aD,B08QJJCY2Q,299,169,130,5.00,650.00,
CA-2014-118199,2014-05-10,2014-05-12,88976bf730C4822,B07L5L4GTB,404,309,95,3.00,285.00,
CA-2014-118199,2014-05-10,2014-05-12,8FC0AFb9B6fA8aF,B07L8KNP5F,"1,399",599,800,1.00,800.00,
CA-2014-118199,2014-05-10,2014-05-12,3dd1bf00A232145,B08CF4SCNP,599,299,300,4.00,1200.00,
CA-2014-118199,2014-05-10,2014-05-12,13B9432bFA84B6b,B09XX51X2G,999,449,550,2.00,1100.00,
CA-2012-128356,2012-10-02,2012-10-07,6CE3cB29AcBC8CB,B01M72LILF,"1,295",799,496,2.00,992.00,
US-2014-132220,2014-11-13,2014-11-17,095f1fFa9B8DadE,B07KSMBL2H,700,219,481,6.00,2886.00,
CA-2012-151470,2012-09-20,2012-09-26,9C0c46fD2Dc3193,B00LZLQ624,160,157,3,11.00,33.00,
CA-2011-108861,2011-05-28,2011-06-01,f6d0e764A524fEb,B07DJLFMPS,"1,600",369,1231,4.00,4924.00,
CA-2014-145779,2014-05-07,2014-05-11,Deb6f8A1EFFC7Fb,B09GB5B4BK,899,599,300,4.00,1200.00,
CA-2011-131387,2011-04-28,2011-04-30,9f5F1F351A36013,B015ZXUDD0,599,479,120,5.00,600.00,
CA-2013-154081,2013-05-23,2013-05-30,30Ffff3C9Cdea0d,B085DTN6R2,899,350,549,2.00,1098.00,
CA-2011-100881,2011-03-28,2011-04-01,7B5E8BB7E53c7e8,B09PL79D2X,"2,990","1,598",1392,3.00,4176.00,
CA-2012-144043,2012-05-10,2012-05-15,Fe4b23F7b42Ee9e,B098K3H92Z,899,599,300,4.00,1200.00,
CA-2013-168557,2013-09-20,2013-09-24,de0650eEF2FcBb2,B09KLVMZ3B,399,159,240,2.00,480.00,
CA-2014-134880,2014-10-28,2014-11-02,Fa094Bf730CdAe4,B084PJSSQ1,"3,000","1,299",1701,1.00,1701.00,
CA-2014-158736,2014-12-19,2014-12-25,ed5f59dbfDdEbaF,B097R25DP7,"4,999","1,599",3400,2.00,6800.00,
US-2013-119270,2013-03-13,2013-03-17,fA9b14c46C4AC85,B097C564GC,"4,999",294,4705,2.00,9410.00,
CA-2014-142391,2014-09-25,2014-09-25,6eE86b00C91Ec4C,B08CYNJ5KY,861,828,33,10.00,330.00,
CA-2014-124716,2014-03-28,2014-04-01,d8ea9aD8FC5FA8D,B00Y4ORQ46,795,745,50,2.00,100.00,
CA-2014-124716,2014-03-28,2014-04-01,C516FcAcE1E24f1,B074CWD7MS,"2,495","1,549",946,2.00,1892.00,
CA-2014-124716,2014-03-28,2014-04-01,B9F7aeCF6BE5Ea9,B083342NKJ,399,349,50,3.00,150.00,
CA-2014-106824,2014-07-08,2014-07-12,E4d9b13346B5Bf6,B09C6HXFC1,"1,799",970,829,3.00,2487.00,
